filename,lr_size,hr_size,scale_x,scale_y,ssim,color_drift,sharpness_ratio,bad,reasons
sakura_00051_.png,110x135,440x540,4.0,4.0,0.866,1.5786,0.7293,False,
sakura_00052_.png,110x135,440x540,4.0,4.0,0.8559,1.8355,0.5721,False,
sakura_00053_.png,110x135,440x540,4.0,4.0,0.8531,1.7799,0.5995,False,
sakura_00054_.png,110x135,440x540,4.0,4.0,0.8504,2.1066,0.5438,False,
screen_00001_.png,320x224,1280x896,4.0,4.0,0.6003,7.2889,0.3636,False,
screen_00002_.png,320x224,1280x896,4.0,4.0,0.738,8.0589,0.3585,False,
screen_00003_.png,256x239,1024x956,4.0,4.0,0.6867,6.0636,0.4448,False,
screen_00004_.png,256x224,1024x896,4.0,4.0,0.9025,0.9583,0.46,False,
screen_00005_.png,256x224,1024x896,4.0,4.0,0.5031,9.0924,0.4046,False,
screen_00006_.png,256x224,1024x896,4.0,4.0,0.6115,6.1839,0.3798,False,
screen_00007_.png,256x224,1024x896,4.0,4.0,0.4427,12.4189,0.1851,True,color_drift(12.4)
screen_00008_.png,256x224,1024x896,4.0,4.0,0.6747,7.632,0.4398,False,
screen_00009_.png,256x224,1024x896,4.0,4.0,0.497,5.559,0.2194,False,
screen_00010_.png,256x224,1024x896,4.0,4.0,0.6003,9.3412,0.3467,False,
screen_00011_.png,256x224,1024x896,4.0,4.0,0.7518,2.6468,0.3449,False,
screen_00012_.png,256x224,1024x896,4.0,4.0,0.6326,6.2755,0.4378,False,
screen_00013_.png,256x224,1024x896,4.0,4.0,0.6433,4.0599,0.3192,False,
screen_00014_.png,256x224,1024x896,4.0,4.0,0.5195,4.9206,0.3859,False,
screen_00015_.png,256x224,1024x896,4.0,4.0,0.4099,12.15,0.3414,True,color_drift(12.1)
screen_00016_.png,256x256,1024x1024,4.0,4.0,0.6527,8.4296,0.2241,False,
screen_00017_.png,134x112,536x448,4.0,4.0,0.6293,7.2196,0.496,False,
screen_00018_.png,320x224,1280x896,4.0,4.0,0.6347,7.6973,0.321,False,
screen_00019_.png,406x256,1624x1024,4.0,4.0,0.6512,6.7916,0.3033,False,
screen_00020_.png,320x240,1280x960,4.0,4.0,0.7139,6.118,0.4033,False,
screen_00021_.png,255x284,1020x1136,4.0,4.0,0.715,5.1132,0.0919,False,
screen_00022_.png,292x154,1168x616,4.0,4.0,0.8304,6.7986,0.6988,False,
screen_00023_.png,250x250,1000x1000,4.0,4.0,0.7532,9.086,0.5346,False,
screen_00024_.png,320x224,1280x896,4.0,4.0,0.5519,6.667,0.1373,False,
sentinel_00001_.png,171x173,684x692,4.0,4.0,0.8317,2.3469,0.5656,False,
sentinel_00002_.png,171x173,684x692,4.0,4.0,0.8237,2.4821,0.5837,False,
sentinel_00003_.png,171x173,684x692,4.0,4.0,0.819,2.573,0.6339,False,
sentinel_00004_.png,171x173,684x692,4.0,4.0,0.8239,2.6198,0.4762,False,
sentinel_00005_.png,171x173,684x692,4.0,4.0,0.8198,2.5343,0.5056,False,
sentinel_00006_.png,171x173,684x692,4.0,4.0,0.82,2.5851,0.5986,False,
sentinel_00007_.png,171x173,684x692,4.0,4.0,0.8183,2.5993,0.5819,False,
sentinel_00008_.png,171x173,684x692,4.0,4.0,0.828,2.5094,0.5998,False,
sentinel_00009_.png,171x173,684x692,4.0,4.0,0.8465,2.0822,0.6731,False,
sentinel_00010_.png,171x173,684x692,4.0,4.0,0.8361,2.3365,0.5566,False,
sentinel_00011_.png,171x173,684x692,4.0,4.0,0.8274,2.4619,0.6681,False,
sentinel_00012_.png,171x173,684x692,4.0,4.0,0.8315,2.3997,0.5716,False,
sentinel_00013_.png,171x173,684x692,4.0,4.0,0.8303,2.4416,0.5536,False,
sentinel_00014_.png,171x173,684x692,4.0,4.0,0.8292,2.339,0.5555,False,
sentinel_00015_.png,171x173,684x692,4.0,4.0,0.8335,2.3283,0.5593,False,
sentinel_00016_.png,171x173,684x692,4.0,4.0,0.8322,2.267,0.5801,False,
sentinel_00017_.png,171x173,684x692,4.0,4.0,0.8473,2.2393,0.627,False,
sentinel_00018_.png,171x173,684x692,4.0,4.0,0.8242,2.4365,0.6069,False,
setsuna_00001_.png,133x109,532x436,4.0,4.0,0.829,2.2259,0.5211,False,
setsuna_00002_.png,133x109,532x436,4.0,4.0,0.8387,2.0069,0.5982,False,
setsuna_00003_.png,133x109,532x436,4.0,4.0,0.8341,2.0973,0.5555,False,
setsuna_00004_.png,133x109,532x436,4.0,4.0,0.8205,2.4155,0.5467,False,
setsuna_00005_.png,133x109,532x436,4.0,4.0,0.8324,2.0995,0.5765,False,
setsuna_00006_.png,133x109,532x436,4.0,4.0,0.8308,2.1246,0.5617,False,
sonic_00001_.png,206x238,824x952,4.0,4.0,0.787,4.1918,0.6276,False,
sonic_00002_.png,206x238,824x952,4.0,4.0,0.7792,4.2864,0.6554,False,
sonic_00003_.png,206x238,824x952,4.0,4.0,0.7891,4.2048,0.6544,False,
sonic_00004_.png,206x238,824x952,4.0,4.0,0.7929,3.9915,0.6388,False,
sonic_00005_.png,208x238,832x952,4.0,4.0,0.8174,3.5791,0.6726,False,
sonic_00006_.png,206x238,824x952,4.0,4.0,0.7999,3.9646,0.6457,False,
sonic_00007_.png,206x238,824x952,4.0,4.0,0.785,4.1481,0.6537,False,
sonic_00008_.png,206x238,824x952,4.0,4.0,0.7953,4.1123,0.6615,False,
sonic_00009_.png,206x238,824x952,4.0,4.0,0.8007,4.0287,0.6826,False,
sonic_00010_.png,208x238,832x952,4.0,4.0,0.803,3.9892,0.72,False,
sonic_00011_.png,206x238,824x952,4.0,4.0,0.8275,3.7232,0.7373,False,
sonic_00012_.png,206x238,824x952,4.0,4.0,0.8312,3.6175,0.8185,False,
sonic_00013_.png,206x238,824x952,4.0,4.0,0.7996,4.3188,0.6977,False,
sonic_00014_.png,206x238,824x952,4.0,4.0,0.8061,4.0745,0.6495,False,
sonic_00015_.png,208x238,832x952,4.0,4.0,0.8204,3.8291,0.6598,False,
sonic_00016_.png,206x238,824x952,4.0,4.0,0.8162,3.8789,0.694,False,
sonic_00017_.png,206x238,824x952,4.0,4.0,0.8232,3.6891,0.7284,False,
sonic_00018_.png,206x238,824x952,4.0,4.0,0.8206,3.7424,0.7502,False,
sonic_00019_.png,206x238,824x952,4.0,4.0,0.8092,3.9217,0.6269,False,
sonic_00020_.png,208x238,832x952,4.0,4.0,0.8256,3.702,0.725,False,
sonic_00021_.png,206x239,824x956,4.0,4.0,0.8228,3.1686,0.8583,False,
sonic_00022_.png,206x239,824x956,4.0,4.0,0.8315,3.2961,0.8381,False,
sonic_00023_.png,206x239,824x956,4.0,4.0,0.8093,3.5604,0.7986,False,
sonic_00024_.png,206x239,824x956,4.0,4.0,0.8271,3.2849,0.8039,False,
sonic_00025_.png,208x239,832x956,4.0,4.0,0.8327,3.1006,0.8661,False,
sonic_00026_.png,68x104,272x416,4.0,4.0,0.7216,3.4965,0.9336,False,
sonic_00027_.png,68x104,272x416,4.0,4.0,0.7137,3.645,0.9688,False,
sonic_00028_.png,68x104,272x416,4.0,4.0,0.7241,3.5821,0.9219,False,
sonic_00029_.png,68x104,272x416,4.0,4.0,0.725,3.6695,0.9666,False,
sonic_00030_.png,58x118,232x472,4.0,4.0,0.7464,3.9221,0.9381,False,
sonic_00031_.png,58x118,232x472,4.0,4.0,0.7386,3.6376,0.9604,False,
sonic_00032_.png,58x118,232x472,4.0,4.0,0.7455,3.6602,1.0006,False,
sonic_00033_.png,58x118,232x472,4.0,4.0,0.7454,3.9256,0.921,False,
sonic_00034_.png,58x118,232x472,4.0,4.0,0.7393,3.9011,1.0292,False,
sonic_00035_.png,54x116,216x464,4.0,4.0,0.6781,4.5169,1.2407,False,
sonic_00036_.png,54x116,216x464,4.0,4.0,0.6822,4.4823,1.2006,False,
sonic_00037_.png,54x116,216x464,4.0,4.0,0.677,4.5152,1.1974,False,
sonic_00038_.png,54x116,216x464,4.0,4.0,0.6744,4.519,1.1534,False,
sonic_00039_.png,54x116,216x464,4.0,4.0,0.6762,4.4562,1.1557,False,
sonic_00040_.png,54x116,216x464,4.0,4.0,0.6777,4.5001,1.1936,False,
sonic_00041_.png,54x116,216x464,4.0,4.0,0.6684,4.5797,1.1471,False,
sonic_00042_.png,54x116,216x464,4.0,4.0,0.6683,4.6802,1.183,False,
sonic_00043_.png,54x116,216x464,4.0,4.0,0.6732,4.5767,1.2466,False,
sonic_00044_.png,78x120,312x480,4.0,4.0,0.7526,4.4732,0.8945,False,
sonic_00045_.png,78x120,312x480,4.0,4.0,0.7355,4.2926,0.9732,False,
sonic_00046_.png,78x120,312x480,4.0,4.0,0.7409,4.4463,0.9171,False,
sonic_00047_.png,78x120,312x480,4.0,4.0,0.7379,4.604,0.8945,False,
sonic_00048_.png,78x120,312x480,4.0,4.0,0.7396,4.6548,0.8883,False,
sonic_00049_.png,78x120,312x480,4.0,4.0,0.7445,4.602,0.8783,False,
sonic_00050_.png,78x120,312x480,4.0,4.0,0.7414,4.6312,0.8883,False,
sonic_00051_.png,78x120,312x480,4.0,4.0,0.7429,4.5821,0.8499,False,
sonic_00052_.png,78x120,312x480,4.0,4.0,0.7454,4.6245,0.9732,False,
sonic_00053_.png,78x120,312x480,4.0,4.0,0.7436,4.6394,0.8985,False,
sonic_00054_.png,119x121,476x484,4.0,4.0,0.8511,2.6866,0.8717,False,
sonic_00055_.png,119x121,476x484,4.0,4.0,0.8453,2.9233,0.8981,False,
sonic_00056_.png,119x121,476x484,4.0,4.0,0.8517,2.7204,1.0423,False,
sonic_00057_.png,119x121,476x484,4.0,4.0,0.8469,2.7199,0.8996,False,
sonic_00058_.png,119x121,476x484,4.0,4.0,0.8098,3.3245,0.9622,False,
sonic_00059_.png,119x121,476x484,4.0,4.0,0.8084,3.3907,0.8687,False,
sonic_00060_.png,119x121,476x484,4.0,4.0,0.8083,3.4595,0.8616,False,
sonic_00061_.png,119x121,476x484,4.0,4.0,0.8075,3.4334,0.866,False,
storm_00001_.png,195x220,780x880,4.0,4.0,0.8247,3.2487,0.81,False,
storm_00002_.png,114x160,512x896,4.49,5.6,0.677,8.2808,0.6159,True,wrong_scale(4.5x5.6)
storm_00003_.png,114x160,512x896,4.49,5.6,0.6828,8.2247,0.595,True,wrong_scale(4.5x5.6)
storm_00004_.png,114x160,512x896,4.49,5.6,0.6917,7.7294,0.5467,True,wrong_scale(4.5x5.6)
storm_00005_.png,114x160,512x896,4.49,5.6,0.6796,8.1234,0.5569,True,wrong_scale(4.5x5.6)
storm_00006_.png,120x134,512x896,4.27,6.69,0.6996,8.2886,0.8469,True,wrong_scale(4.3x6.7)
storm_00007_.png,120x134,512x896,4.27,6.69,0.6983,8.4676,0.9693,True,wrong_scale(4.3x6.7)
storm_00008_.png,120x134,512x896,4.27,6.69,0.6745,9.7953,0.8527,True,wrong_scale(4.3x6.7)
storm_00009_.png,120x134,512x896,4.27,6.69,0.6689,9.8538,0.9919,True,wrong_scale(4.3x6.7)
storm_00010_.png,120x134,512x896,4.27,6.69,0.6697,9.8589,1.0102,True,wrong_scale(4.3x6.7)
storm_00011_.png,120x134,512x896,4.27,6.69,0.6752,10.3561,0.9479,True,color_drift(10.4); wrong_scale(4.3x6.7)
storm_00012_.png,120x134,512x896,4.27,6.69,0.6628,10.7864,0.9833,True,color_drift(10.8); wrong_scale(4.3x6.7)
storm_00013_.png,120x134,512x896,4.27,6.69,0.6518,10.9237,0.7121,True,color_drift(10.9); wrong_scale(4.3x6.7)
storm_00014_.png,120x134,512x896,4.27,6.69,0.6452,10.9221,0.7598,True,color_drift(10.9); wrong_scale(4.3x6.7)
storm_00015_.png,120x134,512x896,4.27,6.69,0.6444,11.2974,1.061,True,color_drift(11.3); wrong_scale(4.3x6.7)
storm_00016_.png,120x134,512x896,4.27,6.69,0.6465,11.1912,0.9253,True,color_drift(11.2); wrong_scale(4.3x6.7)
storm_00017_.png,120x134,1144x640,9.53,4.78,0.5316,15.6782,0.6951,True,color_drift(15.7); wrong_scale(9.5x4.8)
storm_00018_.png,120x134,480x536,4.0,4.0,0.5733,9.7176,0.8181,False,
storm_00019_.png,120x134,480x536,4.0,4.0,0.5882,9.412,0.8603,False,
storm_00020_.png,120x134,480x536,4.0,4.0,0.58,9.0426,0.8695,False,
storm_00021_.png,120x134,480x536,4.0,4.0,0.5919,8.6013,0.7991,False,
storm_00022_.png,120x134,480x536,4.0,4.0,0.5861,8.7868,0.8167,False,
storm_00023_.png,120x134,480x536,4.0,4.0,0.6235,7.6202,0.656,False,
storm_00024_.png,120x134,480x536,4.0,4.0,0.6227,7.6097,0.7109,False,
storm_00025_.png,120x134,480x536,4.0,4.0,0.5791,8.3031,0.6944,False,
storm_00026_.png,120x134,480x536,4.0,4.0,0.5761,8.3678,0.67,False,
storm_00027_.png,120x134,480x536,4.0,4.0,0.5679,9.6948,0.6955,False,
storm_00028_.png,120x134,480x536,4.0,4.0,0.5888,9.3053,0.6571,False,
storm_00029_.png,120x134,480x536,4.0,4.0,0.5783,9.4751,0.7476,False,
storm_00030_.png,120x134,480x536,4.0,4.0,0.5757,9.3904,0.8115,False,
storm_00031_.png,120x134,480x536,4.0,4.0,0.579,9.4361,0.7008,False,
storm_00032_.png,120x134,480x536,4.0,4.0,0.5664,9.8871,0.7679,False,
storm_00033_.png,120x134,480x536,4.0,4.0,0.5669,9.7774,0.8058,False,
storm_00034_.png,120x134,480x536,4.0,4.0,0.554,10.0886,0.8092,True,color_drift(10.1)
storm_00035_.png,120x134,480x536,4.0,4.0,0.5733,8.8889,0.9661,False,
storm_00036_.png,120x134,480x536,4.0,4.0,0.5829,9.0423,0.7949,False,
storm_00037_.png,120x134,480x536,4.0,4.0,0.5704,8.8812,0.7673,False,
storm_00038_.png,120x134,480x536,4.0,4.0,0.5801,9.3862,0.9334,False,
storm_00039_.png,120x134,480x536,4.0,4.0,0.597,9.1762,1.0432,False,
storm_00040_.png,120x134,480x536,4.0,4.0,0.6107,9.1562,1.1056,False,
storm_00041_.png,120x134,480x536,4.0,4.0,0.6275,8.6423,1.0914,False,
storm_00042_.png,120x134,480x536,4.0,4.0,0.6201,9.5181,1.1958,False,
storm_00043_.png,120x134,480x536,4.0,4.0,0.6274,9.2432,0.9628,False,
storm_00044_.png,120x134,480x536,4.0,4.0,0.6309,9.2617,0.8792,False,
storm_00045_.png,120x134,480x536,4.0,4.0,0.6301,9.2537,0.9218,False,
storm_00046_.png,120x134,480x536,4.0,4.0,0.633,8.5621,1.2258,False,
storm_00047_.png,120x134,480x536,4.0,4.0,0.6325,8.5526,1.22,False,
storm_00048_.png,120x134,480x536,4.0,4.0,0.6359,8.4086,1.1843,False,
storm_00049_.png,120x134,480x536,4.0,4.0,0.6364,8.4136,1.2835,False,
storm_00050_.png,120x134,480x536,4.0,4.0,0.6868,6.2563,1.0864,False,
storm_00051_.png,120x134,480x536,4.0,4.0,0.6574,7.4979,0.9889,False,
storm_00052_.png,128x224,480x536,3.75,2.39,0.6479,8.7377,1.1157,True,wrong_scale(3.8x2.4)
storm_00053_.png,128x224,480x536,3.75,2.39,0.6517,8.8402,1.0666,True,wrong_scale(3.8x2.4)
storm_00054_.png,128x224,480x536,3.75,2.39,0.6499,9.3001,0.929,True,wrong_scale(3.8x2.4)
storm_00055_.png,128x224,480x536,3.75,2.39,0.6421,9.4828,0.9404,True,wrong_scale(3.8x2.4)
storm_00056_.png,128x224,480x536,3.75,2.39,0.6418,9.7785,0.8857,True,wrong_scale(3.8x2.4)
storm_00057_.png,128x224,480x536,3.75,2.39,0.6328,10.3863,0.8967,True,color_drift(10.4); wrong_scale(3.8x2.4)
storm_00058_.png,128x224,480x536,3.75,2.39,0.6298,10.7833,0.8622,True,color_drift(10.8); wrong_scale(3.8x2.4)
storm_00059_.png,128x224,480x536,3.75,2.39,0.6226,11.2661,0.836,True,color_drift(11.3); wrong_scale(3.8x2.4)
storm_00060_.png,128x224,480x536,3.75,2.39,0.6237,11.4344,0.7878,True,color_drift(11.4); wrong_scale(3.8x2.4)
storm_00061_.png,128x224,480x536,3.75,2.39,0.6574,10.146,1.195,True,color_drift(10.1); wrong_scale(3.8x2.4)
storm_00062_.png,128x224,480x536,3.75,2.39,0.6845,8.8681,1.3099,True,wrong_scale(3.8x2.4)
storm_00063_.png,128x224,480x536,3.75,2.39,0.6781,8.4029,1.2204,True,wrong_scale(3.8x2.4)
storm_00064_.png,128x224,456x640,3.56,2.86,0.6701,8.6513,1.484,True,wrong_scale(3.6x2.9)
storm_00065_.png,128x224,456x640,3.56,2.86,0.6572,8.9063,1.566,True,wrong_scale(3.6x2.9)
storm_00066_.png,128x224,456x640,3.56,2.86,0.6532,9.0578,1.7517,True,wrong_scale(3.6x2.9)
storm_00067_.png,286x160,456x640,1.59,4.0,0.527,11.7576,0.8297,True,color_drift(11.8); wrong_scale(1.6x4.0)
terry_00001_.png,183x229,732x916,4.0,4.0,0.8477,2.0139,0.5133,False,
terry_00002_.png,183x229,732x916,4.0,4.0,0.8535,2.0014,0.5163,False,
terry_00003_.png,183x229,732x916,4.0,4.0,0.8567,1.9508,0.5271,False,
terry_00004_.png,183x229,732x916,4.0,4.0,0.8587,2.0758,0.5245,False,
terry_00005_.png,183x229,732x916,4.0,4.0,0.8601,1.9465,0.5255,False,
terry_00006_.png,183x229,732x916,4.0,4.0,0.8568,2.0142,0.528,False,
terry_00007_.png,183x229,732x916,4.0,4.0,0.856,1.9785,0.5339,False,
terry_00008_.png,183x229,732x916,4.0,4.0,0.8524,1.9784,0.5001,False,
terry_00009_.png,183x229,732x916,4.0,4.0,0.8477,1.9916,0.5041,False,
wolverine_00001_.png,100x84,400x336,4.0,4.0,0.7481,5.8183,0.4873,False,
wolverine_00002_.png,100x84,400x336,4.0,4.0,0.7382,5.9608,0.5366,False,
wolverine_00003_.png,100x84,400x336,4.0,4.0,0.7437,5.8802,0.5111,False,
wolverine_00004_.png,100x84,400x336,4.0,4.0,0.7569,5.763,0.4875,False,
wolverine_00005_.png,100x84,400x336,4.0,4.0,0.7572,5.5103,0.5022,False,
wolverine_00006_.png,100x84,400x336,4.0,4.0,0.7681,5.5645,0.5018,False,
wolverine_00007_.png,100x84,400x336,4.0,4.0,0.7631,5.8292,0.5199,False,
wolverine_00008_.png,100x84,400x336,4.0,4.0,0.7503,5.9258,0.5444,False,
wolverine_00009_.png,100x84,400x336,4.0,4.0,0.7395,5.8374,0.537,False,
wolverine_00010_.png,100x84,400x336,4.0,4.0,0.7544,5.2446,0.4771,False,
wolverine_00011_.png,100x84,400x336,4.0,4.0,0.7467,5.6664,0.5096,False,
wolverine_00012_.png,100x84,400x336,4.0,4.0,0.7508,5.5752,0.4994,False,
wolverine_00013_.png,100x84,400x336,4.0,4.0,0.7491,5.4241,0.4917,False,
wolverine_00014_.png,100x84,400x336,4.0,4.0,0.7556,5.4485,0.5135,False,
wolverine_00015_.png,100x84,400x336,4.0,4.0,0.7437,5.8192,0.508,False,
wolverine_00016_.png,100x84,400x336,4.0,4.0,0.7502,5.7009,0.5206,False,
wolverine_00017_.png,100x84,400x336,4.0,4.0,0.7416,5.6667,0.5208,False,
wolverine_00018_.png,141x113,564x452,4.0,4.0,0.8469,3.4772,0.6213,False,
wolverine_00019_.png,141x113,564x452,4.0,4.0,0.8398,3.5005,0.6176,False,
wolverine_00020_.png,141x113,564x452,4.0,4.0,0.8392,3.5094,0.6003,False,
wolverine_00021_.png,141x113,564x452,4.0,4.0,0.8471,3.3913,0.5767,False,
wolverine_00022_.png,141x113,564x452,4.0,4.0,0.8538,3.2674,0.553,False,
wolverine_00023_.png,141x113,564x452,4.0,4.0,0.8676,2.9408,0.5484,False,
wolverine_00024_.png,141x113,564x452,4.0,4.0,0.8672,3.015,0.5707,False,
wolverine_00025_.png,141x113,564x452,4.0,4.0,0.8272,3.3266,0.618,False,
wolverine_00026_.png,141x113,564x452,4.0,4.0,0.854,3.2125,0.536,False,
wolverine_00027_.png,141x113,564x452,4.0,4.0,0.8476,3.1124,0.5513,False,
wolverine_00028_.png,141x113,564x452,4.0,4.0,0.8496,3.1326,0.5537,False,
wolverine_00029_.png,141x113,564x452,4.0,4.0,0.8508,3.1199,0.5909,False,
wolverine_00030_.png,141x113,564x452,4.0,4.0,0.854,3.0667,0.574,False,
wolverine_00031_.png,141x113,564x452,4.0,4.0,0.8533,3.1085,0.6223,False,
yugioh2_00001_.png,132x266,528x1064,4.0,4.0,0.4915,12.3905,0.5976,True,color_drift(12.4)
yugioh2_00002_.png,132x266,528x1064,4.0,4.0,0.5104,11.1117,0.5725,True,color_drift(11.1)
yugioh2_00003_.png,132x266,528x1064,4.0,4.0,0.5096,11.2015,0.557,True,color_drift(11.2)
yugioh2_00004_.png,132x266,528x1064,4.0,4.0,0.5075,13.0434,0.5718,True,color_drift(13.0)
yugioh2_00005_.png,134x266,536x1064,4.0,4.0,0.4814,12.7194,0.5483,True,color_drift(12.7)
yugioh2_00006_.png,132x266,528x1064,4.0,4.0,0.4751,12.4981,0.5209,True,color_drift(12.5)
yugioh2_00007_.png,132x266,528x1064,4.0,4.0,0.4867,12.468,0.5087,True,color_drift(12.5)
yugioh2_00008_.png,132x266,528x1064,4.0,4.0,0.494,11.7109,0.5267,True,color_drift(11.7)
yugioh2_00009_.png,132x266,528x1064,4.0,4.0,0.4925,12.2181,0.538,True,color_drift(12.2)
yugioh2_00010_.png,134x266,536x1064,4.0,4.0,0.4715,11.3927,0.5674,True,color_drift(11.4)
yugioh2_00011_.png,132x266,528x1064,4.0,4.0,0.4714,11.716,0.4692,True,color_drift(11.7)
yugioh2_00012_.png,132x266,528x1064,4.0,4.0,0.4666,11.8737,0.5011,True,color_drift(11.9)
yugioh2_00013_.png,132x266,528x1064,4.0,4.0,0.4835,11.7675,0.5773,True,color_drift(11.8)
yugioh2_00014_.png,132x266,528x1064,4.0,4.0,0.4866,12.4676,0.5172,True,color_drift(12.5)
yugioh2_00015_.png,134x266,536x1064,4.0,4.0,0.4756,10.6371,0.5645,True,color_drift(10.6)
yugioh2_00016_.png,132x266,528x1064,4.0,4.0,0.4504,13.2007,0.5214,True,color_drift(13.2)
yugioh2_00017_.png,132x266,528x1064,4.0,4.0,0.502,12.0298,0.4852,True,color_drift(12.0)
yugioh2_00018_.png,132x266,528x1064,4.0,4.0,0.4811,11.6511,0.4823,True,color_drift(11.7)
yugioh2_00019_.png,132x266,528x1064,4.0,4.0,0.4729,12.645,0.5164,True,color_drift(12.6)
yugioh2_00020_.png,134x266,536x1064,4.0,4.0,0.5012,10.375,0.5824,True,color_drift(10.4)
yugioh2_00021_.png,132x266,528x1064,4.0,4.0,0.4951,11.6174,0.5269,True,color_drift(11.6)
yugioh2_00022_.png,132x266,528x1064,4.0,4.0,0.477,11.4491,0.567,True,color_drift(11.4)
yugioh2_00023_.png,132x266,528x1064,4.0,4.0,0.4811,12.0202,0.5192,True,color_drift(12.0)
yugioh2_00024_.png,132x266,528x1064,4.0,4.0,0.4739,11.9003,0.5424,True,color_drift(11.9)
yugioh2_00025_.png,134x266,536x1064,4.0,4.0,0.499,11.4355,0.5186,True,color_drift(11.4)
yugioh2_00026_.png,132x266,528x1064,4.0,4.0,0.4867,11.5774,0.5492,True,color_drift(11.6)
yugioh2_00027_.png,132x266,528x1064,4.0,4.0,0.4462,11.9917,0.5044,True,color_drift(12.0)
yugioh2_00028_.png,132x266,528x1064,4.0,4.0,0.4991,11.8384,0.5197,True,color_drift(11.8)
yugioh2_00029_.png,132x266,528x1064,4.0,4.0,0.4505,11.7891,0.5244,True,color_drift(11.8)
yugioh2_00030_.png,134x266,536x1064,4.0,4.0,0.5124,11.1323,0.5959,True,color_drift(11.1)
yugioh2_00031_.png,132x266,528x1064,4.0,4.0,0.5012,11.1503,0.5277,True,color_drift(11.2)
yugioh2_00032_.png,132x266,528x1064,4.0,4.0,0.484,11.9231,0.5412,True,color_drift(11.9)
yugioh2_00033_.png,132x266,528x1064,4.0,4.0,0.5005,10.8029,0.5144,True,color_drift(10.8)
yugioh2_00034_.png,132x266,528x1064,4.0,4.0,0.4864,11.7915,0.4855,True,color_drift(11.8)
yugioh2_00035_.png,134x266,536x1064,4.0,4.0,0.4754,11.8298,0.5776,True,color_drift(11.8)
yugioh2_00036_.png,132x266,528x1064,4.0,4.0,0.468,11.6689,0.5322,True,color_drift(11.7)
yugioh2_00037_.png,132x266,528x1064,4.0,4.0,0.5126,10.589,0.4559,True,color_drift(10.6)
yugioh2_00038_.png,132x266,528x1064,4.0,4.0,0.4666,11.8285,0.5101,True,color_drift(11.8)
yugioh2_00039_.png,132x266,528x1064,4.0,4.0,0.4959,10.832,0.5269,True,color_drift(10.8)
yugioh2_00040_.png,134x266,536x1064,4.0,4.0,0.4855,10.7299,0.5574,True,color_drift(10.7)
yugioh2_00041_.png,132x266,528x1064,4.0,4.0,0.5032,11.2877,0.496,True,color_drift(11.3)
yugioh2_00042_.png,132x266,528x1064,4.0,4.0,0.4817,12.0178,0.4942,True,color_drift(12.0)
yugioh2_00043_.png,132x266,528x1064,4.0,4.0,0.5077,11.5064,0.497,True,color_drift(11.5)
yugioh2_00044_.png,132x266,528x1064,4.0,4.0,0.5216,12.1845,0.492,True,color_drift(12.2)
yugioh2_00045_.png,134x266,536x1064,4.0,4.0,0.4676,12.4799,0.5796,True,color_drift(12.5)
yugioh2_00046_.png,132x266,528x1064,4.0,4.0,0.4845,12.8317,0.4924,True,color_drift(12.8)
yugioh2_00047_.png,132x266,528x1064,4.0,4.0,0.4588,11.8378,0.4562,True,color_drift(11.8)
yugioh2_00048_.png,132x266,528x1064,4.0,4.0,0.4994,12.2,0.4941,True,color_drift(12.2)
yugioh2_00049_.png,132x266,528x1064,4.0,4.0,0.5126,12.8371,0.493,True,color_drift(12.8)
yugioh2_00050_.png,134x266,536x1064,4.0,4.0,0.4699,11.5517,0.5298,True,color_drift(11.6)
yugioh2_00051_.png,132x266,528x1064,4.0,4.0,0.4871,12.0743,0.5681,True,color_drift(12.1)
yugioh2_00052_.png,132x266,528x1064,4.0,4.0,0.4614,11.8209,0.5001,True,color_drift(11.8)
yugioh2_00053_.png,132x266,528x1064,4.0,4.0,0.4783,13.8529,0.4795,True,color_drift(13.9)
yugioh2_00054_.png,132x266,528x1064,4.0,4.0,0.4607,11.3389,0.5403,True,color_drift(11.3)
yugioh2_00055_.png,134x266,536x1064,4.0,4.0,0.4703,12.1251,0.6019,True,color_drift(12.1)
yugioh2_00056_.png,132x266,528x1064,4.0,4.0,0.5041,10.6862,0.5431,True,color_drift(10.7)
yugioh2_00057_.png,132x266,528x1064,4.0,4.0,0.4629,12.2072,0.5526,True,color_drift(12.2)
yugioh2_00058_.png,132x266,528x1064,4.0,4.0,0.4759,12.1287,0.5154,True,color_drift(12.1)
yugioh2_00059_.png,132x266,528x1064,4.0,4.0,0.4645,11.5666,0.5788,True,color_drift(11.6)
yugioh2_00060_.png,134x266,536x1064,4.0,4.0,0.476,10.9385,0.593,True,color_drift(10.9)
yugioh2_00061_.png,132x266,528x1064,4.0,4.0,0.5038,10.5382,0.5464,True,color_drift(10.5)
yugioh2_00062_.png,132x266,528x1064,4.0,4.0,0.5071,11.0436,0.4874,True,color_drift(11.0)
yugioh2_00063_.png,132x266,528x1064,4.0,4.0,0.4895,12.4713,0.4808,True,color_drift(12.5)
yugioh2_00064_.png,132x266,528x1064,4.0,4.0,0.508,11.0139,0.4967,True,color_drift(11.0)
yugioh2_00065_.png,134x266,536x1064,4.0,4.0,0.4717,11.4044,0.5925,True,color_drift(11.4)
yugioh2_00066_.png,132x266,528x1064,4.0,4.0,0.4878,12.2113,0.5331,True,color_drift(12.2)
yugioh2_00067_.png,132x266,528x1064,4.0,4.0,0.4552,12.8109,0.5579,True,color_drift(12.8)
